BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,Segment
3.080012621,0.818182,6.308116656,0,6.308116656,0,0.666667,0,0.583333,0,0,8,7.550135342,6.957151036,4.034444405,0,12,0,Cash Advance Lovers
7.631836886,1,0,0,0,8.371420629,0,0,0,0.5,12,0,8.294299609,8.60384767,6.323153932,0.2,12,1,Big Spenders
7.465058013,1,0,0,0,5.294787981,0,0,0,0.25,5,0,7.496097345,6.266178848,6.293350055,0,12,1,Big Spenders
7.715164765,0.909091,7.139660336,0,7.139660336,8.004239209,0.333333,0,0.25,0.166667,2,4,8.699681401,8.430145941,6.485436327,0.111111,12,1,Big Spenders
7.958086582,0.636364,0,0,0,8.598689587,0,0,0,0.166667,3,0,8.699681401,9.286900224,7.627611084,0.166667,12,1,Big Spenders
7.334150086,1,0,0,0,4.105452111,0,0,0,0.083333,1,0,7.378383713,5.852285364,6.267930447,0,12,1,Big Spenders
5.824459496,1,0,0,0,7.391214444,0,0,0,0.416667,9,0,8.006700845,6.886828414,5.383304997,0,12,1,Big Spenders
8.545992993,1,7.589194184,6.522533877,7.168132956,9.378833912,0.833333,0.333333,0.833333,0.333333,8,33,9.510519036,9.11165116,7.467064662,0,12,2,Inactive Customers
8.446854005,1,7.470332392,6.640084962,6.898744806,7.130221222,1,0.5,1,0.333333,10,32,9.159152335,6.950090949,6.967397562,0,12,2,Inactive Customers
7.790512273,1,7.726217062,7.164426445,6.882837391,0,0.916667,0.75,0.666667,0,0,46,8.294299609,8.313087398,7.272554407,0,12,2,Inactive Customers
7.291800941,0.636364,4.682131227,4.682131227,0,8.557300504,0.083333,0.083333,0,0.166667,6,1,8.699681401,5.595863853,6.346728943,0,12,1,Big Spenders
4.852515263,0.818182,6.118757773,5.804532378,4.816241156,0,0.583333,0.416667,0.166667,0,0,9,8.853808275,6.388503896,4.853552238,0.166667,12,3,EMI Users
5.563077294,1,5.936981962,5.674319335,4.483002552,0,0.666667,0.25,0.583333,0,0,10,7.313886832,7.362659128,5.363180143,0,12,0,Cash Advance Lovers
3.382538788,0.545455,5.119190701,5.119190701,0,0,0.25,0.25,0,0,0,3,8.612685173,5.46815593,4.590379765,0.181818,12,3,EMI Users
7.1386842,1,4.96284463,3.761200116,4.615120517,0,0.166667,0.083333,0.083333,0,0,2,7.090909822,5.709343073,8.813094885,0,12,1,Big Spenders
7.960807605,1,0,0,0,6.873350853,0,0,0,0.416667,7,0,8.77971129,7.07994711,6.590288577,0,12,1,Big Spenders
5.625629834,1,7.265702413,4.615120517,7.193227411,0,1,0.083333,1,0,0,21,7.937731775,7.167841469,5.270984982,0.1,12,0,Cash Advance Lovers
7.965381799,1,0,0,0,7.355333204,0,0,0,0.25,4,0,8.006700845,6.48357532,6.800778447,0,12,1,Big Spenders
6.215426939,1,8.800552434,8.72562749,6.174140208,4.702401565,1,0.583333,1,0.083333,1,44,8.987321813,8.364499259,5.336624754,0.8,12,2,Inactive Customers
7.820061035,1,0,0,0,7.420221588,0,0,0,0.166667,2,0,8.006700845,7.098724792,6.564649103,0,12,1,Big Spenders
3.816908992,0.545455,5.048958168,0,5.048958168,0,0.416667,0,0.416667,0,0,5,7.824445931,5.213092391,4.394123744,0,12,3,EMI Users
5.310561826,1,7.768892644,7.768892644,0,0,1,1,0,0,0,13,8.517393171,7.541556979,4.908657288,0.444444,12,2,Inactive Customers
7.827978436,1,0,0,0,4.094037382,0,0,0,0.166667,1,0,8.699681401,6.120684625,5.924901453,0,6,1,Big Spenders
3.609374317,0.818182,6.056010881,5.555746396,5.129602813,0,0.333333,0.083333,0.166667,0,0,4,8.77971129,6.088336448,4.85121225,0,12,3,EMI Users
6.089468171,1,6.893859174,6.276643489,6.120736883,6.962718809,0.916667,0.25,0.916667,0.333333,12,19,8.699681401,7.421697703,5.260716777,0.083333,12,2,Inactive Customers
6.665110912,0.777778,5.17501915,5.17501915,0,7.627485223,0.444444,0.444444,0,0.444444,6,5,7.824445931,7.407855452,5.395373326,0,9,1,Big Spenders
6.23943621,0.727273,7.985933541,7.430321709,7.134069797,0,0.666667,0.5,0.583333,0,0,69,8.922791624,6.725737486,5.583942777,0.166667,12,2,Inactive Customers
8.683146888,1,7.441877419,7.041017885,6.33576322,0,0.583333,0.25,0.333333,0,0,9,8.987321813,7.543110342,7.296690734,0,12,2,Inactive Customers
5.354782985,1,5.673323267,0,5.673323267,0,0.833333,0,0.833333,0,0,10,7.901377354,5.480663615,5.149601836,0,12,0,Cash Advance Lovers
5.132695487,0.454545,0,0,0,6.765723954,0,0,0,0.25,4,0,7.090909822,6.483887028,4.25617794,0,12,3,EMI Users
7.036848787,1,6.768929898,5.973453314,6.170698007,0,1,1,0.5,0,0,23,8.853808275,7.487869544,6.039039824,0,12,2,Inactive Customers
6.60659206,1,0,0,0,7.353808087,0,0,0,0.333333,6,0,7.313886832,7.590949646,5.297590257,0.1,12,1,Big Spenders
6.755979476,0.909091,8.018210496,7.703395869,6.710376936,6.038174816,1,0.833333,1,0.166667,2,42,8.77971129,8.548865512,5.746737549,0.181818,12,2,Inactive Customers
7.63338664,1,7.288654433,7.141720069,5.303304908,0,0.583333,0.333333,0.416667,0,0,17,8.160803921,8.185424808,6.280441963,0.083333,12,2,Inactive Customers
2.836324441,0.545455,4.852030264,4.852030264,0,0,0.166667,0.166667,0,0,0,2,8.412054873,5.253294059,4.958484151,0,12,3,EMI Users
7.725239554,0.875,5.771441123,5.771441123,0,8.41432683,0.5,0.5,0,0.875,15,5,9.210440367,8.559578694,6.222355464,0,8,1,Big Spenders
7.332307659,1,0,0,0,7.979070498,0,0,0,0.333333,4,0,8.77971129,5.824522807,5.825614605,0,12,1,Big Spenders
8.569239356,1,9.108427241,8.755682394,7.895596143,0,0.916667,0.25,0.833333,0,0,28,8.699681401,8.984064868,8.790009164,0.083333,12,2,Inactive Customers
8.825440371,1,6.463076258,5.431973751,6.024488214,7.549250527,0.416667,0.416667,0.416667,0.166667,4,20,8.867990898,7.545743514,7.591076735,0,12,2,Inactive Customers
7.950715953,1,0,0,0,7.613829914,0,0,0,0.25,8,0,8.006700845,6.232542324,6.75229832,0,12,1,Big Spenders
3.105845393,0.545455,6.240957874,0,6.240957874,0,1,0,1,0,0,18,7.601402335,6.575489533,4.607349549,0.545455,12,0,Cash Advance Lovers
5.561296134,1,7.587259821,7.366432506,5.971057737,3.015312229,0.833333,0.5,0.5,0.083333,1,20,7.496097345,7.683367409,5.124265684,0.166667,12,2,Inactive Customers
6.02875157,0.909091,6.679008559,6.679008559,0,0,0.090909,0.090909,0,0,0,9,7.601402335,6.703600813,5.01916529,0.1,11,3,EMI Users
4.961318375,0.545455,7.245940334,0,7.245940334,0,1,0,1,0,0,47,7.313886832,7.923329762,6.513375479,0,12,0,Cash Advance Lovers
3.450956632,0.363636,5.889154928,5.262690189,5.130490256,0,0.333333,0.083333,0.25,0,0,6,7.313886832,6.772554836,5.182768795,1,12,3,EMI Users
7.089879571,1,0,0,0,4.071514717,0,0,0,0.083333,2,0,7.090909822,4.862883189,8.918024461,0,12,1,Big Spenders
8.730402651,1,7.61580585,6.952040071,6.893402773,8.688474892,0.916667,0.416667,0.75,0.5,13,20,9.615872145,9.050153507,7.373007881,0,12,2,Inactive Customers
3.842153264,0.545455,0,0,0,5.958296824,0,0,0,0.25,3,0,9.210440367,5.552162671,4.763887568,0.1,12,3,EMI Users
5.883355246,0.545455,0,0,0,7.493428711,0,0,0,0.083333,1,0,7.576097341,8.456096456,6.219566913,0.25,12,1,Big Spenders
6.698913321,0.727273,6.893990984,6.753542931,4.869378902,0,0.416667,0.166667,0.166667,0,0,10,8.612685173,8.693672638,6.221828083,0.090909,12,2,Inactive Customers
7.976397934,1,0,0,0,7.660352273,0,0,0,0.333333,6,0,8.922791624,8.257518527,6.621346518,0,12,1,Big Spenders
8.822507637,1,2.613006652,0,2.613006652,8.415639332,0.083333,0,0.083333,0.416667,13,1,9.210440367,9.288673557,7.416088653,0.083333,12,1,Big Spenders
5.439364088,1,7.650116343,7.650116343,0,0,1,1,0,0,0,14,8.006700845,7.812481783,5.178188337,0,12,2,Inactive Customers
7.290781273,1,6.322044458,4.740138046,6.094156505,7.173996409,1,0.166667,0.916667,0.25,4,16,7.496097345,6.341002376,6.37469931,0,12,2,Inactive Customers
7.748027593,1,8.20109244,7.997259549,6.511938476,6.661162891,0.916667,0.583333,0.833333,0.083333,1,36,8.922791624,7.137036009,6.524201196,0,12,2,Inactive Customers
8.343594163,1,6.137727054,6.137727054,0,8.471589945,0.166667,0.166667,0,0.416667,10,2,8.987321813,6.91948538,7.341325918,0,12,1,Big Spenders
7.643010134,1,5.294660689,5.294660689,0,0,0.166667,0.166667,0,0,0,2,8.987321813,6.619472531,6.263742542,0,12,3,EMI Users
3.966407094,1,6.685998266,3.943327855,6.6207663,4.542988044,1,0.166667,1,0.083333,1,14,8.294299609,6.77824261,5.218238537,0.916667,12,0,Cash Advance Lovers
2.664708507,0.428571,5.48022217,0,5.48022217,0,0.857143,0,0.714286,0,0,9,6.908754779,5.292618609,4.244955355,1,7,0,Cash Advance Lovers
7.040842314,1,8.70032442,8.153450472,7.836176142,0,1,0.916667,1,0,0,110,7.824445931,8.831892617,5.664031608,0.083333,12,2,Inactive Customers
6.642827097,1,7.288743251,7.004183016,5.895779297,0,0.666667,0.5,0.416667,0,0,26,8.699681401,5.315967365,5.279678171,0,12,2,Inactive Customers
5.053483088,1,7.173789723,5.337970678,7.000963251,0,0.916667,0.25,0.916667,0,0,24,9.210440367,7.239746323,5.177545854,0.083333,12,2,Inactive Customers
7.064495773,1,0,0,0,6.936311233,0,0,0,0.333333,4,0,8.517393171,6.379995568,5.665528537,0,12,1,Big Spenders
4.369794096,0.454545,5.935079364,5.935079364,0,5.909908108,0.25,0.25,0,0.083333,2,8,7.313886832,7.344894732,5.063735142,0.25,12,3,EMI Users
8.805742466,1,5.914907424,5.914907424,0,7.85538825,0.583333,0.583333,0,0.25,7,7,8.922791624,7.173390817,8.235638586,0,12,1,Big Spenders
8.025697431,1,0,0,0,7.620042157,0,0,0,0.25,3,0,9.43356392,8.891095548,6.743081844,0,12,1,Big Spenders
5.840651756,1,8.140458387,7.934101488,6.462467677,0,1,1,0.666667,0,0,40,9.25922577,7.901462034,5.359953688,0.416667,12,2,Inactive Customers
8.380512889,1,6.557105007,6.557105007,0,0,1,1,0,0,0,12,8.412054873,7.225060134,7.228458253,0,12,2,Inactive Customers
7.973041274,1,8.02542809,5.567122383,7.936320569,0,1,0.25,1,0,0,54,9.210440367,8.59488266,6.511516226,0,12,2,Inactive Customers
8.180552466,1,8.025208949,7.598569741,6.968586938,0,1,1,0.833333,0,0,50,9.047939083,7.755473464,6.802642102,0,12,2,Inactive Customers
8.135523746,1,8.24046161,7.324687719,7.729730936,7.23414409,1,0.75,1,0.333333,4,110,9.159152335,8.120859038,6.820829234,0,12,2,Inactive Customers
7.326726709,1,0,0,0,7.50999339,0,0,0,0.333333,11,0,7.601402335,6.023753553,6.270587493,0,12,1,Big Spenders
7.236933343,1,6.882868147,6.805633956,4.297285406,7.355415025,1,1,0.4,0.6,25,33,7.313886832,6.97809688,6.631873752,0,10,2,Inactive Customers
2.588767817,0.636364,4.685920336,0,4.685920336,0,0.5,0,0.416667,0,0,6,7.824445931,4.864242144,4.525220951,0.555556,12,3,EMI Users
5.707576475,1,7.769530689,6.320768294,7.502385142,0,1,0.166667,1,0,0,23,8.294299609,7.751702031,5.225105673,0.666667,12,2,Inactive Customers
5.594281882,0.454545,4.86753445,4.86753445,0,7.823160745,0.083333,0.083333,0,0.25,3,1,9.392745259,7.588472373,4.303122149,0.090909,12,3,EMI Users
5.197846057,1,6.720220155,0,6.720220155,0,1,0,1,0,0,12,6.908754779,6.47843508,5.035491945,0.3,12,0,Cash Advance Lovers
3.92988868,0.727273,6.674119375,6.289734124,5.535915939,0,0.75,0.333333,0.583333,0,0,17,8.294299609,6.523807219,4.985330136,0.181818,12,3,EMI Users
6.150898509,0.545455,0,0,0,7.299543626,0,0,0,0.083333,1,0,7.313886832,8.070729655,5.565490749,0.25,12,1,Big Spenders
7.088452731,1,5.702147806,4.590056548,5.308317201,7.217544417,0.636364,0.090909,0.454545,0.090909,2,8,7.438971592,7.625544405,6.18945344,0.111111,11,2,Inactive Customers
7.876057407,1,0,0,0,6.285915246,0,0,0,0.25,4,0,8.006700845,6.6052064,6.603606358,0,12,1,Big Spenders
3.237858037,1,4.510859507,0,4.510859507,0,0.5,0,0.5,0,0,6,7.824445931,4.866495888,4.835047487,0,12,0,Cash Advance Lovers
7.23873442,1,6.275703198,6.275703198,0,0,0.25,0.25,0,0,0,3,7.378383713,6.354137287,6.18104929,0,12,3,EMI Users
7.330584376,1,4.900820428,0,4.900820428,0,0.333333,0,0.333333,0,0,4,7.313886832,6.34467093,6.632110061,0,12,0,Cash Advance Lovers
5.012934835,1,7.262207755,7.194369281,4.548494009,0,1,1,0.083333,0,0,17,8.517393171,7.103056182,5.195020365,0.75,12,2,Inactive Customers
7.219195499,1,6.668228248,6.472346295,4.94875989,0,0.5,0.166667,0.416667,0,0,10,8.517393171,6.397655368,5.782652982,0,12,2,Inactive Customers
7.730171454,1,7.493217021,7.390008574,5.176714545,7.772605992,1,1,0.416667,0.416667,5,30,8.853808275,6.583580675,6.227826588,0,12,2,Inactive Customers
7.86805798,1,0,0,0,7.835277783,0,0,0,0.583333,16,0,8.77971129,7.052968193,6.588938193,0,12,1,Big Spenders
9.386961081,1,3.638375322,0,3.638375322,8.551152094,0.25,0,0.25,0.5,14,3,9.546884035,8.020903297,7.93475551,0,12,1,Big Spenders
4.573097606,0.818182,7.099985912,5.313156717,6.917666005,0,0.75,0.25,0.666667,0,0,21,8.987321813,7.013770019,4.854845337,0.727273,12,0,Cash Advance Lovers
7.831715923,1,6.991333269,6.921825823,4.304065093,6.190856227,0.75,0.583333,0.25,0.25,7,17,8.006700845,6.564826971,6.938542497,0,12,2,Inactive Customers
8.761154505,1,8.385335825,7.641021807,7.741298983,0,0.666667,0.416667,0.5,0,0,45,9.350189267,7.168894206,7.663963235,0,12,2,Inactive Customers
6.843805657,1,7.603389365,6.123851535,7.345597221,0,1,0.166667,1,0,0,49,7.090909822,6.942040223,6.587825605,0,12,2,Inactive Customers
7.435017791,1,4.510859507,4.510859507,0,6.072631663,0.083333,0.083333,0,0.25,3,1,7.496097345,5.862819841,6.502971652,0,12,1,Big Spenders
4.726526678,1,7.349783726,7.313300384,4.038479429,0,0.833333,0.833333,0.083333,0,0,25,8.294299609,7.25323996,4.862597576,0.272727,12,2,Inactive Customers
2.703083286,0.272727,6.139410302,6.049214453,3.713572067,0,0.25,0.25,0.083333,0,0,17,7.601402335,6.954724891,4.79020018,1,12,3,EMI Users
2.691309521,0.181818,5.37240391,5.37240391,0,0,0.083333,0.083333,0,0,0,1,7.313886832,7.285673081,5.191097429,0,12,3,EMI Users
5.178849796,0.545455,6.398594935,6.398594935,0,0,0.083333,0.083333,0,0,0,1,7.313886832,6.538831447,4.360553184,0,12,3,EMI Users
7.661866129,1,6.914740823,6.532348848,5.771441123,0,0.25,0.166667,0.166667,0,0,10,8.517393171,6.370252077,6.364538369,0,12,2,Inactive Customers
8.706974655,1,0,0,0,6.289798708,0,0,0,0.583333,17,0,8.77971129,7.283137884,8.017389993,0,12,1,Big Spenders
6.68774903,1,7.437218145,7.104981868,6.17586727,0,1,1,1,0,0,40,8.612685173,6.867301022,5.695627812,0,12,2,Inactive Customers
7.934747074,1,0,0,0,5.439891635,0,0,0,0.272727,3,0,8.006700845,6.308223559,7.170101519,0,11,1,Big Spenders
7.281983284,1,4.546905278,0,4.546905278,0,0.333333,0,0.333333,0,0,4,7.313886832,5.893384669,6.903981895,0,12,0,Cash Advance Lovers
8.577818001,1,7.758243758,7.758243758,0,8.687967541,1,1,0,0.25,8,12,8.77971129,8.834345226,7.304957866,0,12,2,Inactive Customers
4.079956803,0.4,0,0,0,5.028672161,0,0,0,0.1,1,0,7.090909822,4.394017247,4.922919116,0,10,3,EMI Users
7.461326724,1,0,0,0,5.23998053,0,0,0,0.25,3,0,8.853808275,6.216862605,6.013343735,0,12,1,Big Spenders
4.756832807,1,6.107356908,6.107356908,0,0,1,1,0,0,0,13,9.105090961,6.051064159,5.169751591,0,12,2,Inactive Customers
7.387979052,1,7.867599631,7.786539348,5.319687392,6.786232479,0.916667,0.666667,0.333333,0.25,3,39,8.188966864,6.537291502,5.952113374,0,12,2,Inactive Customers
4.72552716,1,7.055261073,6.851121433,5.370638028,0,1,1,0.583333,0,0,22,8.853808275,7.099070111,5.194947834,0.916667,12,2,Inactive Customers
2.5203864,0.090909,5.525452939,5.525452939,0,0,0.083333,0.083333,0,0,0,1,7.496097345,7.277140429,4.447546069,0,12,3,EMI Users
5.135913113,1,8.470307014,7.06077675,8.190529097,0,1,0.583333,1,0,0,56,8.412054873,8.293899414,5.190459463,1,12,2,Inactive Customers
6.925185709,1,4.795790546,0,4.795790546,0,0.5,0,0.5,0,0,9,6.908754779,5.883408797,6.75051673,0,12,0,Cash Advance Lovers
4.724988074,0.454545,6.715504591,6.715504591,0,5.844374672,0.166667,0.166667,0,0.083333,2,9,8.77971129,7.993906573,4.970788428,1,12,3,EMI Users
7.818910477,1,7.96212654,7.474335331,7.011159883,0,0.833333,0.5,0.666667,0,0,41,8.612685173,6.578825751,6.392142339,0,12,2,Inactive Customers
7.911718422,1,5.051905188,0,5.051905188,6.571935566,0.333333,0,0.25,0.166667,2,4,8.412054873,6.448194295,6.852912437,0,12,1,Big Spenders
6.148940392,1,7.013168793,6.463294632,6.154858094,6.703296364,0.416667,0.083333,0.333333,0.25,3,6,8.294299609,7.830075143,5.226393658,0.25,12,2,Inactive Customers
5.113146538,1,5.334263493,0,5.334263493,0,0.833333,0,0.833333,0,0,10,8.006700845,5.606664878,5.099797797,0,12,0,Cash Advance Lovers
7.789634997,1,6.53727114,6.53727114,0,7.054111928,1,1,0,0.25,3,12,9.047939083,7.367636854,6.416337893,0,12,2,Inactive Customers
7.796993794,1,8.875861547,8.686473412,7.119514271,7.342602385,0.833333,0.833333,0.666667,0.166667,3,198,9.159152335,7.557907427,6.433619293,0.083333,12,2,Inactive Customers
7.303898159,1,3.896300045,3.896300045,0,4.674926651,0.083333,0.083333,0,0.083333,1,1,7.438971592,5.827565295,6.298623387,0,12,1,Big Spenders
7.452772367,1,6.494676258,6.082401542,5.414009329,4.977796137,0.75,0.416667,0.583333,0.083333,1,16,7.601402335,5.984459091,6.167997972,0,12,2,Inactive Customers
7.461527059,1,5.981414211,5.981414211,0,0,0.166667,0.166667,0,0,0,2,8.699681401,6.341231474,6.126892236,0,12,3,EMI Users
7.55678914,0.666667,0,0,0,9.164815242,0,0,0,0.166667,1,0,9.210440367,9.903457037,6.458343091,0.5,6,1,Big Spenders
5.714202309,1,8.192360156,8.114040408,5.610167524,0,1,1,0.083333,0,0,35,9.25922577,7.961107887,5.265399743,1,12,2,Inactive Customers
5.229637369,0.818182,6.124792794,0,6.124792794,0,0.416667,0,0.333333,0,0,8,8.006700845,6.104034063,5.082829238,0,12,0,Cash Advance Lovers
7.72788776,0.714286,0,0,0,8.119947455,0,0,0,0.142857,3,0,8.160803921,6.00300015,6.875240187,0,7,1,Big Spenders
6.621500144,1,5.743644008,5.743644008,0,0,0.166667,0.166667,0,0,0,4,6.908754779,6.301115889,5.205341285,0,12,3,EMI Users
7.735806656,0.909091,0,0,0,7.070826162,0,0,0,0.166667,7,0,8.699681401,8.170117447,6.3153138,0,12,1,Big Spenders
2.176767076,0.272727,5.141780509,0,5.141780509,0,0.5,0,0.5,0,0,6,7.601402335,5.924331757,4.308133859,0.5,12,3,EMI Users
6.778334154,1,8.960262322,5.375278408,8.932265337,0,1,0.083333,1,0,0,68,8.77971129,8.89966088,7.82235521,0.916667,12,2,Inactive Customers
7.970441871,1,0,0,0,7.080975043,0,0,0,0.166667,4,0,8.294299609,6.778389078,6.834944119,0,12,1,Big Spenders
7.371541727,1,0,0,0,7.331773261,0,0,0,0.428571,4,0,7.601402335,5.664178079,6.022801847,0,7,1,Big Spenders
7.840592756,1,6.73978623,6.73978623,0,5.291393728,0.5,0.5,0,0.083333,1,11,8.853808275,6.358384085,6.279744164,0,12,2,Inactive Customers
6.931593664,1,7.338842649,6.998208227,6.098658381,5.513597966,0.75,0.583333,0.583333,0.083333,1,25,9.105090961,6.97648809,5.46485653,0,12,2,Inactive Customers
8.278650571,1,0,0,0,7.477660845,0,0,0,0.25,3,0,9.392745259,7.654343961,6.954270634,0,12,1,Big Spenders
6.984723822,1,0,0,0,7.139320678,0,0,0,0.545455,9,0,7.090909822,7.230299025,5.607140931,0.090909,11,1,Big Spenders
7.8425203,1,0,0,0,7.211411855,0,0,0,0.333333,8,0,8.006700845,6.575657282,6.85513944,0,12,1,Big Spenders
7.414822377,1,5.783825182,5.783825182,0,7.621065598,0.166667,0.166667,0,0.25,7,3,8.294299609,6.236782877,6.297708098,0,12,1,Big Spenders
8.408681005,1,6.384013263,0,6.384013263,7.246882591,0.75,0,0.75,0.083333,1,23,8.77971129,7.298263198,7.118288061,0,12,2,Inactive Customers
5.818182821,1,8.082856275,8.082856275,0,0,0.75,0.75,0,0,0,19,7.601402335,8.051377583,4.834941477,0.571429,12,2,Inactive Customers
9.013821746,1,8.559181226,7.782223516,7.943715266,0,1,0.833333,0.916667,0,0,79,9.615872145,7.667924347,7.624384216,0,12,2,Inactive Customers
6.615699683,0.727273,4.932313327,3.583518938,4.641502115,0,0.166667,0.083333,0.166667,0,0,3,7.601402335,7.801789084,8.083450515,0,12,3,EMI Users
5.714033186,0.818182,0,0,0,8.213134081,0,0,0,0.166667,8,0,7.601402335,8.302396288,4.487200024,0.1,12,1,Big Spenders
6.085751804,1,8.202101552,8.132938543,5.500523247,0,1,1,0.916667,0,0,65,8.922791624,8.049142554,5.153746323,0.25,12,2,Inactive Customers
6.473498595,0.818182,0,0,0,6.791685202,0,0,0,0.333333,6,0,7.208600338,6.672201271,5.223295683,0,12,1,Big Spenders
9.134223673,1,4.615120517,0,4.615120517,8.385784406,0.333333,0,0.25,0.166667,3,4,9.770013301,7.801850931,7.864960088,0,12,1,Big Spenders
7.914427798,0.636364,4.615120517,0,4.615120517,8.848764876,0.333333,0,0.25,0.5,11,4,9.105090961,7.030086416,7.217870257,0,12,1,Big Spenders
5.08469276,0.363636,5.70504834,5.70504834,0,6.730742059,0.166667,0.166667,0,0.083333,4,5,7.090909822,3.743466214,4.508356244,0,12,3,EMI Users
1.21986072,0.454545,4.753590191,0,4.753590191,0,1,0,0.916667,0,0,12,9.047939083,4.609721175,3.113405659,0,12,0,Cash Advance Lovers
5.302079566,1,7.358977384,6.847484969,6.445275276,0,1,0.666667,0.833333,0,0,42,8.922791624,7.300913306,5.239333268,0.916667,12,2,Inactive Customers
7.407918584,1,4.855617572,4.855617572,0,0,0.083333,0.083333,0,0,0,2,8.160803921,6.028898104,6.189041511,0,12,3,EMI Users
7.217847835,1,0,0,0,4.317405977,0,0,0,0.090909,1,0,7.313886832,5.747838935,5.881364928,0,11,1,Big Spenders
7.706276746,0.545455,0,0,0,8.77171869,0,0,0,0.333333,12,0,8.853808275,5.988458152,6.171523204,0,12,1,Big Spenders
4.626331419,1,7.253342986,6.304485365,6.76480827,0,1,1,0.833333,0,0,42,8.160803921,7.214065066,5.181220886,0.75,12,2,Inactive Customers
3.016092294,1,5.44207133,0,5.44207133,0,1,0,1,0,0,12,7.601402335,5.541833602,4.965479143,0.5,12,0,Cash Advance Lovers
5.2476534,1,6.065829629,0,6.065829629,0,1,0,1,0,0,19,9.210440367,6.585863654,5.319787578,0,12,0,Cash Advance Lovers
4.2320833,0.363636,5.692519282,5.247024072,4.678792326,0,0.666667,0.083333,0.666667,0,0,9,8.006700845,5.929010082,4.239819675,0,12,3,EMI Users
7.199915572,0.909091,0,0,0,7.582113451,0,0,0,0.083333,1,0,7.601402335,7.747152029,5.989041171,0.111111,12,1,Big Spenders
8.53716251,1,6.692641899,6.546641928,4.705467907,6.377478353,0.833333,0.416667,0.666667,0.25,4,22,8.517393171,7.561796396,8.237050615,0,12,2,Inactive Customers
4.237329349,0.909091,6.289121703,0,6.289121703,0,0.916667,0,0.916667,0,0,22,8.006700845,6.360229752,5.214229356,0.454545,12,0,Cash Advance Lovers
8.30146111,1,5.891837563,4.657572865,5.551757312,0,1,0.166667,1,0,0,18,8.366602833,7.155342833,7.338878387,0,12,2,Inactive Customers
2.373071236,0.636364,4.607567311,0,4.607567311,0,0.583333,0,0.583333,0,0,8,6.908754779,5.279887689,4.655983227,0.142857,12,0,Cash Advance Lovers
5.420160349,0.545455,7.754052639,0,7.754052639,0,0.5,0,0.416667,0,0,6,8.922791624,8.241812526,5.273896095,1,12,0,Cash Advance Lovers
